"","Agent","AgentID","Cond","Qnum","Correctness","Confidence"
"8129","GPT",49,"4C",9,0,100
"8130","GPT",49,"4C",10,1,100
"8131","GPT",49,"4C",11,1,100
"8132","GPT",49,"4C",12,0,90
"8133","GPT",49,"4C",13,1,90
"8134","GPT",49,"4C",14,1,90
"8135","GPT",49,"4C",15,1,100
"8136","GPT",49,"4C",16,1,80
"8137","GPT",49,"4C",17,1,80
"8138","GPT",49,"4C",18,1,90
"8139","GPT",49,"4C",19,1,95
"8140","GPT",49,"4C",20,0,100
"8141","GPT",49,"2C",1,1,100
"8142","GPT",49,"2C",2,1,100
"8143","GPT",49,"2C",3,1,100
"8144","GPT",49,"2C",4,1,100
"8145","GPT",49,"2C",5,1,100
"8146","GPT",49,"2C",6,1,100
"8147","GPT",49,"2C",7,1,100
"8148","GPT",49,"2C",8,1,100
"8149","GPT",49,"2C",9,1,100
"8150","GPT",49,"2C",10,1,100
"8151","GPT",49,"2C",11,1,100
"8152","GPT",49,"2C",12,1,100
"8153","GPT",49,"2C",13,1,100
"8154","GPT",49,"2C",14,0,95
"8155","GPT",49,"2C",15,1,80
"8156","GPT",49,"2C",16,1,100
"8157","GPT",49,"2C",17,1,90
"8158","GPT",49,"2C",18,1,80
"8159","GPT",49,"2C",19,0,90
"8160","GPT",49,"2C",20,1,100
"8161","GPT",50,"OP",1,1,100
"8162","GPT",50,"OP",2,1,100
"8163","GPT",50,"OP",3,0,95
"8164","GPT",50,"OP",4,1,100
"8165","GPT",50,"OP",5,1,80
"8166","GPT",50,"OP",6,1,90
"8167","GPT",50,"OP",7,1,100
"8168","GPT",50,"OP",8,1,100
"8169","GPT",50,"OP",9,1,90
"8170","GPT",50,"OP",10,1,80
"8171","GPT",50,"OP",11,1,100
"8172","GPT",50,"OP",12,1,100
"8173","GPT",50,"OP",13,0,70
"8174","GPT",50,"OP",14,0,85
"8175","GPT",50,"OP",15,1,100
"8176","GPT",50,"OP",16,1,100
"8177","GPT",50,"OP",17,1,90
"8178","GPT",50,"OP",18,0,90
"8179","GPT",50,"OP",19,0,40
"8180","GPT",50,"OP",20,0,100
"8181","GPT",50,"4C",1,1,100
"8182","GPT",50,"4C",2,1,100
"8183","GPT",50,"4C",3,1,100
"8184","GPT",50,"4C",4,1,100
"8185","GPT",50,"4C",5,1,100
"8186","GPT",50,"4C",6,1,100
"8187","GPT",50,"4C",7,1,100
"8188","GPT",50,"4C",8,1,100
"8189","GPT",50,"4C",9,0,100
"8190","GPT",50,"4C",10,1,100
"8191","GPT",50,"4C",11,1,100
"8192","GPT",50,"4C",12,1,100
"8193","GPT",50,"4C",13,1,100
"8194","GPT",50,"4C",14,1,80
"8195","GPT",50,"4C",15,1,100
"8196","GPT",50,"4C",16,1,100
"8197","GPT",50,"4C",17,1,85
"8198","GPT",50,"4C",18,1,80
"8199","GPT",50,"4C",19,1,80
"8200","GPT",50,"4C",20,0,100
"8201","GPT",50,"2C",1,1,100
"8202","GPT",50,"2C",2,1,100
"8203","GPT",50,"2C",3,1,100
"8204","GPT",50,"2C",4,1,100
"8205","GPT",50,"2C",5,1,90
"8206","GPT",50,"2C",6,1,100
"8207","GPT",50,"2C",7,1,100
"8208","GPT",50,"2C",8,1,100
"8209","GPT",50,"2C",9,1,100
"8210","GPT",50,"2C",10,1,100
"8211","GPT",50,"2C",11,1,100
"8212","GPT",50,"2C",12,1,100
"8213","GPT",50,"2C",13,1,90
"8214","GPT",50,"2C",14,0,90
"8215","GPT",50,"2C",15,1,80
"8216","GPT",50,"2C",16,0,95
"8217","GPT",50,"2C",17,1,90
"8218","GPT",50,"2C",18,1,90
"8219","GPT",50,"2C",19,0,100
"8220","GPT",50,"2C",20,1,100
"8221","GPT",51,"OP",1,1,100
"8222","GPT",51,"OP",2,1,100
"8223","GPT",51,"OP",3,0,90
"8224","GPT",51,"OP",4,1,100
"8225","GPT",51,"OP",5,1,80
"8226","GPT",51,"OP",6,1,80
"8227","GPT",51,"OP",7,1,100
"8228","GPT",51,"OP",8,1,100
"8229","GPT",51,"OP",9,1,100
"8230","GPT",51,"OP",10,1,100
"8231","GPT",51,"OP",11,1,100
"8232","GPT",51,"OP",12,1,100
"8233","GPT",51,"OP",13,0,80
"8234","GPT",51,"OP",14,1,80
"8235","GPT",51,"OP",15,1,100
"8236","GPT",51,"OP",16,1,90
"8237","GPT",51,"OP",17,1,80
"8238","GPT",51,"OP",18,0,95
"8239","GPT",51,"OP",19,0,80
"8240","GPT",51,"OP",20,1,100
"8241","GPT",51,"4C",1,1,100
"8242","GPT",51,"4C",2,1,100
"8243","GPT",51,"4C",3,1,100
"8244","GPT",51,"4C",4,1,100
"8245","GPT",51,"4C",5,1,100
"8246","GPT",51,"4C",6,1,100
"8247","GPT",51,"4C",7,1,100
"8248","GPT",51,"4C",8,1,100
"8249","GPT",51,"4C",9,0,100
"8250","GPT",51,"4C",10,1,100
"8251","GPT",51,"4C",11,1,100
"8252","GPT",51,"4C",12,1,100
"8253","GPT",51,"4C",13,1,90
"8254","GPT",51,"4C",14,1,95
"8255","GPT",51,"4C",15,1,100
"8256","GPT",51,"4C",16,1,90
"8257","GPT",51,"4C",17,1,85
"8258","GPT",51,"4C",18,1,90
"8259","GPT",51,"4C",19,1,100
"8260","GPT",51,"4C",20,0,100
"8261","GPT",51,"2C",1,1,100
"8262","GPT",51,"2C",2,1,100
"8263","GPT",51,"2C",3,1,100
"8264","GPT",51,"2C",4,1,100
"8265","GPT",51,"2C",5,1,90
"8266","GPT",51,"2C",6,1,100
"8267","GPT",51,"2C",7,1,100
"8268","GPT",51,"2C",8,1,100
"8269","GPT",51,"2C",9,1,100
"8270","GPT",51,"2C",10,1,90
"8271","GPT",51,"2C",11,1,100
"8272","GPT",51,"2C",12,1,100
"8273","GPT",51,"2C",13,1,80
"8274","GPT",51,"2C",14,0,100
"8275","GPT",51,"2C",15,1,80
"8276","GPT",51,"2C",16,0,90
"8277","GPT",51,"2C",17,1,95
"8278","GPT",51,"2C",18,1,90
"8279","GPT",51,"2C",19,0,90
"8280","GPT",51,"2C",20,1,100
"8281","GPT",52,"OP",1,1,100
"8282","GPT",52,"OP",2,1,100
"8283","GPT",52,"OP",3,1,100
"8284","GPT",52,"OP",4,1,100
"8285","GPT",52,"OP",5,1,80
"8286","GPT",52,"OP",6,1,80
"8287","GPT",52,"OP",7,1,100
"8288","GPT",52,"OP",8,1,100
"8289","GPT",52,"OP",9,1,95
"8290","GPT",52,"OP",10,1,100
"8291","GPT",52,"OP",11,1,100
"8292","GPT",52,"OP",12,1,100
"8293","GPT",52,"OP",13,0,70
"8294","GPT",52,"OP",14,1,80
"8295","GPT",52,"OP",15,1,100
"8296","GPT",52,"OP",16,1,100
"8297","GPT",52,"OP",17,1,85
"8298","GPT",52,"OP",18,1,100
"8299","GPT",52,"OP",19,0,80
"8300","GPT",52,"OP",20,1,100
"8301","GPT",52,"4C",1,1,100
"8302","GPT",52,"4C",2,1,100
"8303","GPT",52,"4C",3,1,100
"8304","GPT",52,"4C",4,1,100
"8305","GPT",52,"4C",5,1,100
"8306","GPT",52,"4C",6,1,100
"8307","GPT",52,"4C",7,1,100
"8308","GPT",52,"4C",8,1,100
"8309","GPT",52,"4C",9,0,100
"8310","GPT",52,"4C",10,1,100
"8311","GPT",52,"4C",11,1,100
"8312","GPT",52,"4C",12,0,100
"8313","GPT",52,"4C",13,1,100
"8314","GPT",52,"4C",14,1,95
"8315","GPT",52,"4C",15,1,100
"8316","GPT",52,"4C",16,1,90
"8317","GPT",52,"4C",17,1,80
"8318","GPT",52,"4C",18,1,85
"8319","GPT",52,"4C",19,1,100
"8320","GPT",52,"4C",20,0,100
"8321","GPT",52,"2C",1,1,100
"8322","GPT",52,"2C",2,1,100
"8323","GPT",52,"2C",3,1,100
"8324","GPT",52,"2C",4,1,100
"8325","GPT",52,"2C",5,1,80
"8326","GPT",52,"2C",6,1,100
"8327","GPT",52,"2C",7,1,100
"8328","GPT",52,"2C",8,1,100
"8329","GPT",52,"2C",9,1,100
"8330","GPT",52,"2C",10,1,100
"8331","GPT",52,"2C",11,1,100
"8332","GPT",52,"2C",12,1,100
"8333","GPT",52,"2C",13,1,95
"8334","GPT",52,"2C",14,0,80
"8335","GPT",52,"2C",15,1,80
"8336","GPT",52,"2C",16,0,80
"8337","GPT",52,"2C",17,1,90
"8338","GPT",52,"2C",18,1,70
"8339","GPT",52,"2C",19,0,95
"8340","GPT",52,"2C",20,1,100
"8341","GPT",53,"OP",1,1,100
"8342","GPT",53,"OP",2,1,100
"8343","GPT",53,"OP",3,1,90
"8344","GPT",53,"OP",4,1,100
"8345","GPT",53,"OP",5,1,80
"8346","GPT",53,"OP",6,1,80
"8347","GPT",53,"OP",7,1,100
"8348","GPT",53,"OP",8,1,100
"8349","GPT",53,"OP",9,1,90
"8350","GPT",53,"OP",10,1,100
"8351","GPT",53,"OP",11,1,100
"8352","GPT",53,"OP",12,1,100
"8353","GPT",53,"OP",13,0,80
"8354","GPT",53,"OP",14,0,80
"8355","GPT",53,"OP",15,1,100
"8356","GPT",53,"OP",16,1,100
"8357","GPT",53,"OP",17,1,80
"8358","GPT",53,"OP",18,0,100
"8359","GPT",53,"OP",19,0,80
"8360","GPT",53,"OP",20,0,100
"8361","GPT",53,"4C",1,1,100
"8362","GPT",53,"4C",2,1,100
"8363","GPT",53,"4C",3,1,100
"8364","GPT",53,"4C",4,1,100
"8365","GPT",53,"4C",5,1,100
"8366","GPT",53,"4C",6,1,100
"8367","GPT",53,"4C",7,1,100
"8368","GPT",53,"4C",8,1,100
"8369","GPT",53,"4C",9,0,100
"8370","GPT",53,"4C",10,1,100
"8371","GPT",53,"4C",11,1,100
"8372","GPT",53,"4C",12,1,100
"8373","GPT",53,"4C",13,1,100
"8374","GPT",53,"4C",14,1,80
"8375","GPT",53,"4C",15,1,100
"8376","GPT",53,"4C",16,1,90
"8377","GPT",53,"4C",17,1,90
"8378","GPT",53,"4C",18,1,80
"8379","GPT",53,"4C",19,1,90
"8380","GPT",53,"4C",20,0,100
"8381","GPT",53,"2C",1,1,100
"8382","GPT",53,"2C",2,1,100
"8383","GPT",53,"2C",3,1,100
"8384","GPT",53,"2C",4,1,100
"8385","GPT",53,"2C",5,1,80
"8386","GPT",53,"2C",6,1,100
"8387","GPT",53,"2C",7,1,100
"8388","GPT",53,"2C",8,1,100
"8389","GPT",53,"2C",9,1,100
"8390","GPT",53,"2C",10,1,90
"8391","GPT",53,"2C",11,1,100
"8392","GPT",53,"2C",12,1,100
"8393","GPT",53,"2C",13,1,100
"8394","GPT",53,"2C",14,1,85
"8395","GPT",53,"2C",15,1,100
"8396","GPT",53,"2C",16,0,95
"8397","GPT",53,"2C",17,1,90
"8398","GPT",53,"2C",18,1,80
"8399","GPT",53,"2C",19,0,95
"8400","GPT",53,"2C",20,1,100
"8401","GPT",54,"OP",1,1,100
"8402","GPT",54,"OP",2,1,100
"8403","GPT",54,"OP",3,1,100
"8404","GPT",54,"OP",4,1,100
"8405","GPT",54,"OP",5,1,85
"8406","GPT",54,"OP",6,1,90
"8407","GPT",54,"OP",7,1,100
"8408","GPT",54,"OP",8,1,100
"8409","GPT",54,"OP",9,1,100
"8410","GPT",54,"OP",10,1,90
"8411","GPT",54,"OP",11,1,100
"8412","GPT",54,"OP",12,1,100
"8413","GPT",54,"OP",13,0,80
"8414","GPT",54,"OP",14,0,80
"8415","GPT",54,"OP",15,1,100
"8416","GPT",54,"OP",16,1,90
"8417","GPT",54,"OP",17,1,80
"8418","GPT",54,"OP",18,1,90
"8419","GPT",54,"OP",19,0,70
"8420","GPT",54,"OP",20,0,100
"8421","GPT",54,"4C",1,1,100
"8422","GPT",54,"4C",2,1,100
"8423","GPT",54,"4C",3,1,100
"8424","GPT",54,"4C",4,1,100
"8425","GPT",54,"4C",5,1,90
"8426","GPT",54,"4C",6,1,100
"8427","GPT",54,"4C",7,1,100
"8428","GPT",54,"4C",8,1,100
"8429","GPT",54,"4C",9,0,100
"8430","GPT",54,"4C",10,1,100
"8431","GPT",54,"4C",11,1,100
"8432","GPT",54,"4C",12,0,100
"8433","GPT",54,"4C",13,1,90
"8434","GPT",54,"4C",14,1,100
"8435","GPT",54,"4C",15,1,100
"8436","GPT",54,"4C",16,1,85
"8437","GPT",54,"4C",17,1,75
"8438","GPT",54,"4C",18,1,90
"8439","GPT",54,"4C",19,1,80
"8440","GPT",54,"4C",20,0,100
"8441","GPT",54,"2C",1,1,100
"8442","GPT",54,"2C",2,1,100
"8443","GPT",54,"2C",3,1,100
"8444","GPT",54,"2C",4,1,100
"8445","GPT",54,"2C",5,1,80
"8446","GPT",54,"2C",6,1,100
"8447","GPT",54,"2C",7,1,100
"8448","GPT",54,"2C",8,1,100
"8449","GPT",54,"2C",9,1,100
"8450","GPT",54,"2C",10,1,90
"8451","GPT",54,"2C",11,1,100
"8452","GPT",54,"2C",12,1,90
"8453","GPT",54,"2C",13,1,100
"8454","GPT",54,"2C",14,0,100
"8455","GPT",54,"2C",15,1,80
"8456","GPT",54,"2C",16,0,90
"8457","GPT",54,"2C",17,1,95
"8458","GPT",54,"2C",18,1,90
"8459","GPT",54,"2C",19,0,95
"8460","GPT",54,"2C",20,1,100
"8461","GPT",55,"OP",1,1,100
"8462","GPT",55,"OP",2,1,100
"8463","GPT",55,"OP",3,0,90
"8464","GPT",55,"OP",4,1,100
"8465","GPT",55,"OP",5,1,90
"8466","GPT",55,"OP",6,1,80
"8467","GPT",55,"OP",7,1,100
"8468","GPT",55,"OP",8,1,100
"8469","GPT",55,"OP",9,1,90
"8470","GPT",55,"OP",10,1,100
"8471","GPT",55,"OP",11,1,100
"8472","GPT",55,"OP",12,1,100
"8473","GPT",55,"OP",13,0,80
"8474","GPT",55,"OP",14,1,90
"8475","GPT",55,"OP",15,1,100
"8476","GPT",55,"OP",16,1,90
"8477","GPT",55,"OP",17,1,85
"8478","GPT",55,"OP",18,0,90
"8479","GPT",55,"OP",19,0,80
"8480","GPT",55,"OP",20,0,100
"8481","GPT",55,"4C",1,1,100
"8482","GPT",55,"4C",2,1,100
"8483","GPT",55,"4C",3,1,100
"8484","GPT",55,"4C",4,1,100
"8485","GPT",55,"4C",5,1,100
"8486","GPT",55,"4C",6,1,100
"8487","GPT",55,"4C",7,1,100
"8488","GPT",55,"4C",8,1,100
"8489","GPT",55,"4C",9,0,100
"8490","GPT",55,"4C",10,1,100
"8491","GPT",55,"4C",11,1,100
"8492","GPT",55,"4C",12,1,100
"8493","GPT",55,"4C",13,1,90
"8494","GPT",55,"4C",14,1,90
"8495","GPT",55,"4C",15,1,100
"8496","GPT",55,"4C",16,1,90
"8497","GPT",55,"4C",17,1,85
"8498","GPT",55,"4C",18,1,80
"8499","GPT",55,"4C",19,1,100
"8500","GPT",55,"4C",20,0,100
"8501","GPT",55,"2C",1,1,100
"8502","GPT",55,"2C",2,1,100
"8503","GPT",55,"2C",3,1,100
"8504","GPT",55,"2C",4,1,100
"8505","GPT",55,"2C",5,1,80
"8506","GPT",55,"2C",6,1,100
"8507","GPT",55,"2C",7,1,100
"8508","GPT",55,"2C",8,1,100
"8509","GPT",55,"2C",9,1,100
"8510","GPT",55,"2C",10,1,90
"8511","GPT",55,"2C",11,1,100
"8512","GPT",55,"2C",12,1,100
"8513","GPT",55,"2C",13,1,95
"8514","GPT",55,"2C",14,1,90
"8515","GPT",55,"2C",15,1,70
"8516","GPT",55,"2C",16,0,95
"8517","GPT",55,"2C",17,1,85
"8518","GPT",55,"2C",18,1,90
"8519","GPT",55,"2C",19,0,90
"8520","GPT",55,"2C",20,1,100
"8521","GPT",56,"OP",1,1,100
"8522","GPT",56,"OP",2,1,100
"8523","GPT",56,"OP",3,0,80
"8524","GPT",56,"OP",4,1,100
"8525","GPT",56,"OP",5,1,90
"8526","GPT",56,"OP",6,1,90
"8527","GPT",56,"OP",7,1,100
"8528","GPT",56,"OP",8,1,100
"8529","GPT",56,"OP",9,1,90
"8530","GPT",56,"OP",10,1,100
"8531","GPT",56,"OP",11,1,100
"8532","GPT",56,"OP",12,1,100
"8533","GPT",56,"OP",13,0,80
"8534","GPT",56,"OP",14,0,80
"8535","GPT",56,"OP",15,1,100
"8536","GPT",56,"OP",16,1,90
"8537","GPT",56,"OP",17,1,80
"8538","GPT",56,"OP",18,0,95
"8539","GPT",56,"OP",19,0,80
"8540","GPT",56,"OP",20,0,100
"8541","GPT",56,"4C",1,1,100
"8542","GPT",56,"4C",2,1,100
"8543","GPT",56,"4C",3,1,100
"8544","GPT",56,"4C",4,1,100
"8545","GPT",56,"4C",5,1,100
"8546","GPT",56,"4C",6,1,100
"8547","GPT",56,"4C",7,1,100
"8548","GPT",56,"4C",8,1,100
"8549","GPT",56,"4C",9,0,100
"8550","GPT",56,"4C",10,1,100
"8551","GPT",56,"4C",11,1,100
"8552","GPT",56,"4C",12,1,100
"8553","GPT",56,"4C",13,1,100
"8554","GPT",56,"4C",14,1,100
"8555","GPT",56,"4C",15,1,100
"8556","GPT",56,"4C",16,1,100
"8557","GPT",56,"4C",17,1,85
"8558","GPT",56,"4C",18,1,85
"8559","GPT",56,"4C",19,1,90
"8560","GPT",56,"4C",20,0,100
"8561","GPT",56,"2C",1,1,100
"8562","GPT",56,"2C",2,1,100
"8563","GPT",56,"2C",3,1,100
"8564","GPT",56,"2C",4,1,100
"8565","GPT",56,"2C",5,1,90
"8566","GPT",56,"2C",6,1,100
"8567","GPT",56,"2C",7,1,100
"8568","GPT",56,"2C",8,1,100
"8569","GPT",56,"2C",9,1,100
"8570","GPT",56,"2C",10,1,100
"8571","GPT",56,"2C",11,1,100
"8572","GPT",56,"2C",12,1,100
"8573","GPT",56,"2C",13,1,100
"8574","GPT",56,"2C",14,1,90
"8575","GPT",56,"2C",15,1,80
"8576","GPT",56,"2C",16,0,95
"8577","GPT",56,"2C",17,1,90
"8578","GPT",56,"2C",18,1,95
"8579","GPT",56,"2C",19,0,90
"8580","GPT",56,"2C",20,1,100
"8581","GPT",57,"OP",1,1,100
"8582","GPT",57,"OP",2,1,100
"8583","GPT",57,"OP",3,1,100
"8584","GPT",57,"OP",4,1,100
"8585","GPT",57,"OP",5,1,80
"8586","GPT",57,"OP",6,1,85
"8587","GPT",57,"OP",7,1,100
"8588","GPT",57,"OP",8,1,100
"8589","GPT",57,"OP",9,1,100
"8590","GPT",57,"OP",10,1,90
"8591","GPT",57,"OP",11,1,100
"8592","GPT",57,"OP",12,1,90
"8593","GPT",57,"OP",13,0,90
"8594","GPT",57,"OP",14,0,90
"8595","GPT",57,"OP",15,1,100
"8596","GPT",57,"OP",16,1,90
"8597","GPT",57,"OP",17,1,90
"8598","GPT",57,"OP",18,0,90
"8599","GPT",57,"OP",19,0,60
"8600","GPT",57,"OP",20,1,100
"8601","GPT",57,"4C",1,1,100
"8602","GPT",57,"4C",2,1,100
"8603","GPT",57,"4C",3,1,100
"8604","GPT",57,"4C",4,1,100
"8605","GPT",57,"4C",5,1,100
"8606","GPT",57,"4C",6,1,100
"8607","GPT",57,"4C",7,1,100
"8608","GPT",57,"4C",8,1,100
"8609","GPT",57,"4C",9,0,100
"8610","GPT",57,"4C",10,1,100
"8611","GPT",57,"4C",11,1,100
"8612","GPT",57,"4C",12,1,100
"8613","GPT",57,"4C",13,1,90
"8614","GPT",57,"4C",14,1,80
"8615","GPT",57,"4C",15,1,100
"8616","GPT",57,"4C",16,1,90
"8617","GPT",57,"4C",17,1,90
"8618","GPT",57,"4C",18,1,90
"8619","GPT",57,"4C",19,1,90
"8620","GPT",57,"4C",20,0,100
"8621","GPT",57,"2C",1,1,100
"8622","GPT",57,"2C",2,1,100
"8623","GPT",57,"2C",3,1,100
"8624","GPT",57,"2C",4,1,100
"8625","GPT",57,"2C",5,1,100
"8626","GPT",57,"2C",6,1,100
"8627","GPT",57,"2C",7,1,100
"8628","GPT",57,"2C",8,1,100
"8629","GPT",57,"2C",9,1,100
"8630","GPT",57,"2C",10,1,95
"8631","GPT",57,"2C",11,1,100
"8632","GPT",57,"2C",12,1,100
"8633","GPT",57,"2C",13,1,90
"8634","GPT",57,"2C",14,1,80
"8635","GPT",57,"2C",15,1,80
"8636","GPT",57,"2C",16,0,80
"8637","GPT",57,"2C",17,1,80
"8638","GPT",57,"2C",18,1,90
"8639","GPT",57,"2C",19,0,90
"8640","GPT",57,"2C",20,1,100
"8641","GPT",58,"OP",1,1,100
"8642","GPT",58,"OP",2,1,100
"8643","GPT",58,"OP",3,1,100
"8644","GPT",58,"OP",4,1,100
"8645","GPT",58,"OP",5,1,90
"8646","GPT",58,"OP",6,1,100
"8647","GPT",58,"OP",7,1,100
"8648","GPT",58,"OP",8,1,100
"8649","GPT",58,"OP",9,1,90
"8650","GPT",58,"OP",10,1,90
"8651","GPT",58,"OP",11,1,100
"8652","GPT",58,"OP",12,1,100
"8653","GPT",58,"OP",13,0,70
"8654","GPT",58,"OP",14,0,80
"8655","GPT",58,"OP",15,1,100
"8656","GPT",58,"OP",16,1,90
"8657","GPT",58,"OP",17,1,80
"8658","GPT",58,"OP",18,1,90
"8659","GPT",58,"OP",19,0,80
"8660","GPT",58,"OP",20,0,100
"8661","GPT",58,"4C",1,1,100
"8662","GPT",58,"4C",2,1,100
"8663","GPT",58,"4C",3,1,100
"8664","GPT",58,"4C",4,1,100
"8665","GPT",58,"4C",5,1,100
"8666","GPT",58,"4C",6,1,100
"8667","GPT",58,"4C",7,1,100
"8668","GPT",58,"4C",8,1,100
"8669","GPT",58,"4C",9,0,100
"8670","GPT",58,"4C",10,1,100
"8671","GPT",58,"4C",11,1,100
"8672","GPT",58,"4C",12,0,100
"8673","GPT",58,"4C",13,1,90
"8674","GPT",58,"4C",14,1,80
"8675","GPT",58,"4C",15,1,100
"8676","GPT",58,"4C",16,1,80
"8677","GPT",58,"4C",17,1,80
"8678","GPT",58,"4C",18,1,90
"8679","GPT",58,"4C",19,1,80
"8680","GPT",58,"4C",20,0,100
"8681","GPT",58,"2C",1,1,100
"8682","GPT",58,"2C",2,1,100
"8683","GPT",58,"2C",3,1,100
"8684","GPT",58,"2C",4,1,100
"8685","GPT",58,"2C",5,1,80
"8686","GPT",58,"2C",6,1,100
"8687","GPT",58,"2C",7,1,100
"8688","GPT",58,"2C",8,1,100
"8689","GPT",58,"2C",9,1,100
"8690","GPT",58,"2C",10,1,95
"8691","GPT",58,"2C",11,1,100
"8692","GPT",58,"2C",12,1,100
"8693","GPT",58,"2C",13,1,100
"8694","GPT",58,"2C",14,0,100
"8695","GPT",58,"2C",15,1,80
"8696","GPT",58,"2C",16,0,95
"8697","GPT",58,"2C",17,1,80
"8698","GPT",58,"2C",18,1,100
"8699","GPT",58,"2C",19,0,80
"8700","GPT",58,"2C",20,1,100
"8701","GPT",59,"OP",1,1,100
"8702","GPT",59,"OP",2,1,100
"8703","GPT",59,"OP",3,0,100
"8704","GPT",59,"OP",4,1,100
"8705","GPT",59,"OP",5,1,90
"8706","GPT",59,"OP",6,1,90
"8707","GPT",59,"OP",7,1,100
"8708","GPT",59,"OP",8,1,100
"8709","GPT",59,"OP",9,1,95
"8710","GPT",59,"OP",10,1,90
"8711","GPT",59,"OP",11,1,100
"8712","GPT",59,"OP",12,1,100
"8713","GPT",59,"OP",13,0,90
"8714","GPT",59,"OP",14,1,80
"8715","GPT",59,"OP",15,1,100
"8716","GPT",59,"OP",16,1,90
"8717","GPT",59,"OP",17,1,80
"8718","GPT",59,"OP",18,0,100
"8719","GPT",59,"OP",19,0,80
"8720","GPT",59,"OP",20,1,100
"8721","GPT",59,"4C",1,1,100
"8722","GPT",59,"4C",2,1,100
"8723","GPT",59,"4C",3,1,100
"8724","GPT",59,"4C",4,1,100
"8725","GPT",59,"4C",5,1,100
"8726","GPT",59,"4C",6,1,100
"8727","GPT",59,"4C",7,1,100
"8728","GPT",59,"4C",8,1,100
"8729","GPT",59,"4C",9,0,100
"8730","GPT",59,"4C",10,1,100
"8731","GPT",59,"4C",11,1,100
"8732","GPT",59,"4C",12,1,100
"8733","GPT",59,"4C",13,1,80
"8734","GPT",59,"4C",14,1,80
"8735","GPT",59,"4C",15,1,100
"8736","GPT",59,"4C",16,1,100
"8737","GPT",59,"4C",17,1,80
"8738","GPT",59,"4C",18,1,90
"8739","GPT",59,"4C",19,1,80
"8740","GPT",59,"4C",20,0,100
"8741","GPT",59,"2C",1,1,100
"8742","GPT",59,"2C",2,1,100
"8743","GPT",59,"2C",3,1,100
"8744","GPT",59,"2C",4,1,100
"8745","GPT",59,"2C",5,1,80
"8746","GPT",59,"2C",6,1,100
"8747","GPT",59,"2C",7,1,100
"8748","GPT",59,"2C",8,1,100
"8749","GPT",59,"2C",9,1,100
"8750","GPT",59,"2C",10,1,100
"8751","GPT",59,"2C",11,1,100
"8752","GPT",59,"2C",12,1,100
"8753","GPT",59,"2C",13,1,90
"8754","GPT",59,"2C",14,1,100
"8755","GPT",59,"2C",15,1,75
"8756","GPT",59,"2C",16,1,100
"8757","GPT",59,"2C",17,1,90
"8758","GPT",59,"2C",18,1,80
"8759","GPT",59,"2C",19,0,80
"8760","GPT",59,"2C",20,1,100
"8761","GPT",60,"OP",1,1,100
"8762","GPT",60,"OP",2,1,100
"8763","GPT",60,"OP",3,1,90
"8764","GPT",60,"OP",4,1,100
"8765","GPT",60,"OP",5,1,80
"8766","GPT",60,"OP",6,1,100
"8767","GPT",60,"OP",7,1,100
"8768","GPT",60,"OP",8,1,100
"8769","GPT",60,"OP",9,1,90
"8770","GPT",60,"OP",10,1,90
"8771","GPT",60,"OP",11,1,100
"8772","GPT",60,"OP",12,1,100
"8773","GPT",60,"OP",13,0,80
"8774","GPT",60,"OP",14,1,90
"8775","GPT",60,"OP",15,1,100
"8776","GPT",60,"OP",16,1,100
"8777","GPT",60,"OP",17,1,85
"8778","GPT",60,"OP",18,0,95
"8779","GPT",60,"OP",19,0,60
"8780","GPT",60,"OP",20,0,100
"8781","GPT",60,"4C",1,1,100
"8782","GPT",60,"4C",2,1,100
"8783","GPT",60,"4C",3,1,100
"8784","GPT",60,"4C",4,1,100
"8785","GPT",60,"4C",5,1,100
"8786","GPT",60,"4C",6,1,100
"8787","GPT",60,"4C",7,1,100
"8788","GPT",60,"4C",8,1,100
"8789","GPT",60,"4C",9,0,100
"8790","GPT",60,"4C",10,1,100
"8791","GPT",60,"4C",11,1,100
"8792","GPT",60,"4C",12,1,100
"8793","GPT",60,"4C",13,1,90
"8794","GPT",60,"4C",14,1,90
"8795","GPT",60,"4C",15,1,100
"8796","GPT",60,"4C",16,1,100
"8797","GPT",60,"4C",17,1,85
"8798","GPT",60,"4C",18,1,90
"8799","GPT",60,"4C",19,1,90
"8800","GPT",60,"4C",20,0,100
"8801","GPT",60,"2C",1,1,100
"8802","GPT",60,"2C",2,1,100
"8803","GPT",60,"2C",3,1,100
"8804","GPT",60,"2C",4,1,100
"8805","GPT",60,"2C",5,1,80
"8806","GPT",60,"2C",6,1,100
"8807","GPT",60,"2C",7,1,100
"8808","GPT",60,"2C",8,1,100
"8809","GPT",60,"2C",9,1,100
"8810","GPT",60,"2C",10,1,100
"8811","GPT",60,"2C",11,1,100
"8812","GPT",60,"2C",12,1,100
"8813","GPT",60,"2C",13,1,100
"8814","GPT",60,"2C",14,1,90
"8815","GPT",60,"2C",15,1,80
"8816","GPT",60,"2C",16,0,80
"8817","GPT",60,"2C",17,1,90
"8818","GPT",60,"2C",18,1,90
"8819","GPT",60,"2C",19,1,60
"8820","GPT",60,"2C",20,1,100
"8821","GPT",61,"OP",1,1,100
"8822","GPT",61,"OP",2,1,100
"8823","GPT",61,"OP",3,1,100
"8824","GPT",61,"OP",4,1,100
"8825","GPT",61,"OP",5,1,80
"8826","GPT",61,"OP",6,1,90
